701.00,1.00,1.00,0.00,227.53
702.00,1.00,0.00,0.00,26.29
703.00,3.00,0.00,1.00,14.45
704.00,3.00,0.00,0.00,7.74
705.00,3.00,1.00,0.00,7.85
706.00,2.00,0.00,0.00,26.00
707.00,2.00,0.00,0.00,13.50
708.00,1.00,0.00,0.00,26.29
709.00,1.00,0.00,0.00,151.55
710.00,3.00,1.00,1.00,15.25
711.00,1.00,0.00,0.00,49.50
712.00,1.00,0.00,0.00,26.55
713.00,1.00,1.00,0.00,52.00
714.00,3.00,0.00,0.00,9.48
715.00,2.00,0.00,0.00,13.00
716.00,3.00,0.00,0.00,7.65
717.00,1.00,0.00,0.00,227.53
718.00,2.00,0.00,0.00,10.50
719.00,3.00,0.00,0.00,15.50
720.00,3.00,0.00,0.00,7.78
721.00,2.00,0.00,1.00,33.00
722.00,3.00,1.00,0.00,7.05
723.00,2.00,0.00,0.00,13.00
724.00,2.00,0.00,0.00,13.00
725.00,1.00,1.00,0.00,53.10
726.00,3.00,0.00,0.00,8.66
727.00,2.00,3.00,0.00,21.00
728.00,3.00,0.00,0.00,7.74
729.00,2.00,1.00,0.00,26.00
730.00,3.00,1.00,0.00,7.93
731.00,1.00,0.00,0.00,211.34
732.00,3.00,0.00,0.00,18.79
733.00,2.00,0.00,0.00,0.00
734.00,2.00,0.00,0.00,13.00
735.00,2.00,0.00,0.00,13.00
736.00,3.00,0.00,0.00,16.10
737.00,3.00,1.00,3.00,34.38
738.00,1.00,0.00,0.00,512.33
739.00,3.00,0.00,0.00,7.90
740.00,3.00,0.00,0.00,7.90
741.00,1.00,0.00,0.00,30.00
742.00,1.00,1.00,0.00,78.85
743.00,1.00,2.00,2.00,262.38
744.00,3.00,1.00,0.00,16.10
745.00,3.00,0.00,0.00,7.93
746.00,1.00,1.00,1.00,71.00
747.00,3.00,1.00,1.00,20.25
748.00,2.00,0.00,0.00,13.00
749.00,1.00,1.00,0.00,53.10
750.00,3.00,0.00,0.00,7.75
751.00,2.00,1.00,1.00,23.00
752.00,3.00,0.00,1.00,12.48
753.00,3.00,0.00,0.00,9.50
754.00,3.00,0.00,0.00,7.90
755.00,2.00,1.00,2.00,65.00
756.00,2.00,1.00,1.00,14.50
757.00,3.00,0.00,0.00,7.80
758.00,2.00,0.00,0.00,11.50
759.00,3.00,0.00,0.00,8.05
760.00,1.00,0.00,0.00,86.50
761.00,3.00,0.00,0.00,14.50
762.00,3.00,0.00,0.00,7.13
763.00,3.00,0.00,0.00,7.23
764.00,1.00,1.00,2.00,120.00
765.00,3.00,0.00,0.00,7.78
766.00,1.00,1.00,0.00,77.96
767.00,1.00,0.00,0.00,39.60
768.00,3.00,0.00,0.00,7.75
769.00,3.00,1.00,0.00,24.15
770.00,3.00,0.00,0.00,8.36
771.00,3.00,0.00,0.00,9.50
772.00,3.00,0.00,0.00,7.85
773.00,2.00,0.00,0.00,10.50
774.00,3.00,0.00,0.00,7.23
775.00,2.00,1.00,3.00,23.00
776.00,3.00,0.00,0.00,7.75
777.00,3.00,0.00,0.00,7.75
778.00,3.00,0.00,0.00,12.48
779.00,3.00,0.00,0.00,7.74
780.00,1.00,0.00,1.00,211.34
781.00,3.00,0.00,0.00,7.23
782.00,1.00,1.00,0.00,57.00
783.00,1.00,0.00,0.00,30.00
784.00,3.00,1.00,2.00,23.45
785.00,3.00,0.00,0.00,7.05
786.00,3.00,0.00,0.00,7.25
787.00,3.00,0.00,0.00,7.50
788.00,3.00,4.00,1.00,29.13
789.00,3.00,1.00,2.00,20.58
790.00,1.00,0.00,0.00,79.20
791.00,3.00,0.00,0.00,7.75
792.00,2.00,0.00,0.00,26.00
793.00,3.00,8.00,2.00,69.55
794.00,1.00,0.00,0.00,30.70
795.00,3.00,0.00,0.00,7.90
796.00,2.00,0.00,0.00,13.00
797.00,1.00,0.00,0.00,25.93
798.00,3.00,0.00,0.00,8.68
799.00,3.00,0.00,0.00,7.23
800.00,3.00,1.00,1.00,24.15
801.00,2.00,0.00,0.00,13.00
802.00,2.00,1.00,1.00,26.25
803.00,1.00,1.00,2.00,120.00
804.00,3.00,0.00,1.00,8.52
805.00,3.00,0.00,0.00,6.98
806.00,3.00,0.00,0.00,7.78
807.00,1.00,0.00,0.00,0.00
808.00,3.00,0.00,0.00,7.78
809.00,2.00,0.00,0.00,13.00
810.00,1.00,1.00,0.00,53.10
811.00,3.00,0.00,0.00,7.89
812.00,3.00,0.00,0.00,24.15
813.00,2.00,0.00,0.00,10.50
814.00,3.00,4.00,2.00,31.28
815.00,3.00,0.00,0.00,8.05
816.00,1.00,0.00,0.00,0.00
817.00,3.00,0.00,0.00,7.93
818.00,2.00,1.00,1.00,37.00
819.00,3.00,0.00,0.00,6.45
820.00,3.00,3.00,2.00,27.90
821.00,1.00,1.00,1.00,93.50
822.00,3.00,0.00,0.00,8.66
823.00,1.00,0.00,0.00,0.00
824.00,3.00,0.00,1.00,12.48
825.00,3.00,4.00,1.00,39.69
826.00,3.00,0.00,0.00,6.95
827.00,3.00,0.00,0.00,56.50
828.00,2.00,0.00,2.00,37.00
829.00,3.00,0.00,0.00,7.75
830.00,1.00,0.00,0.00,80.00
831.00,3.00,1.00,0.00,14.45
832.00,2.00,1.00,1.00,18.75
833.00,3.00,0.00,0.00,7.23
834.00,3.00,0.00,0.00,7.85
835.00,3.00,0.00,0.00,8.30
836.00,1.00,1.00,1.00,83.16
837.00,3.00,0.00,0.00,8.66
838.00,3.00,0.00,0.00,8.05
839.00,3.00,0.00,0.00,56.50
840.00,1.00,0.00,0.00,29.70
841.00,3.00,0.00,0.00,7.93
842.00,2.00,0.00,0.00,10.50
843.00,1.00,0.00,0.00,31.00
844.00,3.00,0.00,0.00,6.44
845.00,3.00,0.00,0.00,8.66
846.00,3.00,0.00,0.00,7.55
847.00,3.00,8.00,2.00,69.55
848.00,3.00,0.00,0.00,7.90
849.00,2.00,0.00,1.00,33.00
850.00,1.00,1.00,0.00,89.10
851.00,3.00,4.00,2.00,31.28
852.00,3.00,0.00,0.00,7.78
853.00,3.00,1.00,1.00,15.25
854.00,1.00,0.00,1.00,39.40
855.00,2.00,1.00,0.00,26.00
856.00,3.00,0.00,1.00,9.35
857.00,1.00,1.00,1.00,164.87
858.00,1.00,0.00,0.00,26.55
859.00,3.00,0.00,3.00,19.26
860.00,3.00,0.00,0.00,7.23
861.00,3.00,2.00,0.00,14.11
862.00,2.00,1.00,0.00,11.50
863.00,1.00,0.00,0.00,25.93
864.00,3.00,8.00,2.00,69.55
865.00,2.00,0.00,0.00,13.00
866.00,2.00,0.00,0.00,13.00
867.00,2.00,1.00,0.00,13.86
868.00,1.00,0.00,0.00,50.50
869.00,3.00,0.00,0.00,9.50
870.00,3.00,1.00,1.00,11.13
871.00,3.00,0.00,0.00,7.90
872.00,1.00,1.00,1.00,52.55
873.00,1.00,0.00,0.00,5.00
874.00,3.00,0.00,0.00,9.00
875.00,2.00,1.00,0.00,24.00
876.00,3.00,0.00,0.00,7.23
877.00,3.00,0.00,0.00,9.85
878.00,3.00,0.00,0.00,7.90
879.00,3.00,0.00,0.00,7.90
880.00,1.00,0.00,1.00,83.16
881.00,2.00,0.00,1.00,26.00
882.00,3.00,0.00,0.00,7.90
883.00,3.00,0.00,0.00,10.52
884.00,2.00,0.00,0.00,10.50
885.00,3.00,0.00,0.00,7.05
886.00,3.00,0.00,5.00,29.13
887.00,2.00,0.00,0.00,13.00
888.00,1.00,0.00,0.00,30.00
889.00,3.00,1.00,2.00,23.45
890.00,1.00,0.00,0.00,30.00
891.00,3.00,0.00,0.00,7.75
